dimension,function,algorithm_internal,run,best_cost
1000,f3_zakharov,GWO,0,8291510.5454250835
1000,f3_zakharov,GWO,1,6385898.047756096
1000,f3_zakharov,GWO,2,6032241.54802117
1000,f3_zakharov,GWO,3,6944672.028035741
1000,f3_zakharov,GWO,4,6932758.838707931
1000,f3_zakharov,GWO,5,6910267.630643832
1000,f3_zakharov,GWO,6,6537978.272667278
1000,f3_zakharov,GWO,7,6418975.774772743
1000,f3_zakharov,GWO,8,6459628.504109169
1000,f3_zakharov,GWO,9,6745130.816841028
1000,f3_zakharov,GWO,10,6847967.131939261
1000,f3_zakharov,GWO,11,6582743.602089336
1000,f3_zakharov,GWO,12,7198394.52920996
1000,f3_zakharov,GWO,13,6908980.748220293
1000,f3_zakharov,GWO,14,7237402.815690537
1000,f3_zakharov,GWO,15,7656719.627256211
1000,f3_zakharov,GWO,16,7114408.96021511
1000,f3_zakharov,GWO,17,6352000.560590239
1000,f3_zakharov,GWO,18,7635892.442567052
1000,f3_zakharov,GWO,19,6287547.932976655
1000,f3_zakharov,SHADE,0,4216702.991004101
1000,f3_zakharov,SHADE,1,4394941.180540105
1000,f3_zakharov,SHADE,2,4484002.143843253
1000,f3_zakharov,SHADE,3,4450659.692266579
1000,f3_zakharov,SHADE,4,5361535.049743884
1000,f3_zakharov,SHADE,5,5380685.687929855
1000,f3_zakharov,SHADE,6,6132065.182544255
1000,f3_zakharov,SHADE,7,4245327.059474561
1000,f3_zakharov,SHADE,8,5315602.466279755
1000,f3_zakharov,SHADE,9,4140729.636991712
1000,f3_zakharov,SHADE,10,4263178.141942011
1000,f3_zakharov,SHADE,11,4075714.8932307186
1000,f3_zakharov,SHADE,12,4574947.958055672
1000,f3_zakharov,SHADE,13,5287160.763528474
1000,f3_zakharov,SHADE,14,4177636.497536078
1000,f3_zakharov,SHADE,15,4188825.8781278296
1000,f3_zakharov,SHADE,16,4091423.352694891
1000,f3_zakharov,SHADE,17,5543271.666194069
1000,f3_zakharov,SHADE,18,5479125.2753055785
1000,f3_zakharov,SHADE,19,4182172.4886834496
1000,f3_zakharov,CSA,0,5278454.659909483
1000,f3_zakharov,CSA,1,12641400.731894579
1000,f3_zakharov,CSA,2,10665483.033060484
1000,f3_zakharov,CSA,3,7226680.332975612
1000,f3_zakharov,CSA,4,8545062.428351108
1000,f3_zakharov,CSA,5,9295650.905906247
1000,f3_zakharov,CSA,6,12261031.884179082
1000,f3_zakharov,CSA,7,8805416.583748646
1000,f3_zakharov,CSA,8,12512191.040424334
1000,f3_zakharov,CSA,9,11973142.110174676
1000,f3_zakharov,CSA,10,11603665.574151874
1000,f3_zakharov,CSA,11,10698807.156553881
1000,f3_zakharov,CSA,12,11442537.40889732
1000,f3_zakharov,CSA,13,12090335.776604908
1000,f3_zakharov,CSA,14,9500803.859756684
1000,f3_zakharov,CSA,15,7732413.07012157
1000,f3_zakharov,CSA,16,12188556.356327713
1000,f3_zakharov,CSA,17,6343276.8229070725
1000,f3_zakharov,CSA,18,10191971.441918252
1000,f3_zakharov,CSA,19,8923341.07384055
1000,f3_zakharov,CMAES,0,6258156.063458417
1000,f3_zakharov,CMAES,1,6006907.636543431
1000,f3_zakharov,CMAES,2,6335798.691366941
1000,f3_zakharov,CMAES,3,5775339.547879947
1000,f3_zakharov,CMAES,4,7084471.536842349
1000,f3_zakharov,CMAES,5,7655193.58451692
1000,f3_zakharov,CMAES,6,6197996.804833407
1000,f3_zakharov,CMAES,7,6534993.418647052
1000,f3_zakharov,CMAES,8,6311344.629523939
1000,f3_zakharov,CMAES,9,6292021.353461465
1000,f3_zakharov,CMAES,10,34242693.28819258
1000,f3_zakharov,CMAES,11,6114815.6989382
1000,f3_zakharov,CMAES,12,5871550.548293952
1000,f3_zakharov,CMAES,13,5614287.404234292
1000,f3_zakharov,CMAES,14,6158070.46348259
1000,f3_zakharov,CMAES,15,6199389.187125551
1000,f3_zakharov,CMAES,16,6066882.846632493
1000,f3_zakharov,CMAES,17,5921176.099684021
1000,f3_zakharov,CMAES,18,6147557.662141202
1000,f3_zakharov,CMAES,19,6267216.623563494
1000,f4_rosenbrock,Original PSO,0,4394749401203.1475
1000,f4_rosenbrock,Original PSO,1,4752843255583.576
1000,f4_rosenbrock,Original PSO,2,4106379816094.2744
1000,f4_rosenbrock,Original PSO,3,4155708760269.2563
1000,f4_rosenbrock,Original PSO,4,3885950083135.298
1000,f4_rosenbrock,Original PSO,5,4145520748391.2783
1000,f4_rosenbrock,Original PSO,6,4546761644017.67
1000,f4_rosenbrock,Original PSO,7,4380753908117.8823
1000,f4_rosenbrock,Original PSO,8,4329917244792.388
1000,f4_rosenbrock,Original PSO,9,4093026065430.1543
1000,f4_rosenbrock,Original PSO,10,3310106276897.1904
1000,f4_rosenbrock,Original PSO,11,4428658330115.594
1000,f4_rosenbrock,Original PSO,12,4634884035636.285
1000,f4_rosenbrock,Original PSO,13,4542950571360.539
1000,f4_rosenbrock,Original PSO,14,3979054997675.328
1000,f4_rosenbrock,Original PSO,15,4126240084025.7837
1000,f4_rosenbrock,Original PSO,16,4179934103938.6665
1000,f4_rosenbrock,Original PSO,17,4081288168200.205
1000,f4_rosenbrock,Original PSO,18,4417056861833.104
1000,f4_rosenbrock,Original PSO,19,4869824106894.487
1000,f4_rosenbrock,PSO-m,0,1761345444724.875
1000,f4_rosenbrock,PSO-m,1,1801512265250.6047
1000,f4_rosenbrock,PSO-m,2,1890469164420.1184
1000,f4_rosenbrock,PSO-m,3,1761729630789.665
1000,f4_rosenbrock,PSO-m,4,1810545291061.8777
1000,f4_rosenbrock,PSO-m,5,1664065033734.3916
1000,f4_rosenbrock,PSO-m,6,2055289377518.1494
1000,f4_rosenbrock,PSO-m,7,1620443293601.558
1000,f4_rosenbrock,PSO-m,8,1715106193886.1284
1000,f4_rosenbrock,PSO-m,9,2127058304379.0027
1000,f4_rosenbrock,PSO-m,10,1613706947012.8267
1000,f4_rosenbrock,PSO-m,11,1944783855412.3247
1000,f4_rosenbrock,PSO-m,12,2003904277431.0806
1000,f4_rosenbrock,PSO-m,13,1978301695617.8113
1000,f4_rosenbrock,PSO-m,14,1954087440847.7668
1000,f4_rosenbrock,PSO-m,15,1609889643978.7026
1000,f4_rosenbrock,PSO-m,16,1937388828932.3774
1000,f4_rosenbrock,PSO-m,17,1866721908342.9077
1000,f4_rosenbrock,PSO-m,18,1718772401873.1748
1000,f4_rosenbrock,PSO-m,19,1973730559821.582
1000,f4_rosenbrock,PSO-RIW,0,4058850736731.1094
1000,f4_rosenbrock,PSO-RIW,1,4626885482413.783
1000,f4_rosenbrock,PSO-RIW,2,3677739529555.963
1000,f4_rosenbrock,PSO-RIW,3,4241935144744.7764
1000,f4_rosenbrock,PSO-RIW,4,3692330468437.9062
1000,f4_rosenbrock,PSO-RIW,5,3467733081966.22
1000,f4_rosenbrock,PSO-RIW,6,3881868221940.056
1000,f4_rosenbrock,PSO-RIW,7,4176540888276.9814
1000,f4_rosenbrock,PSO-RIW,8,3465248100999.0264
1000,f4_rosenbrock,PSO-RIW,9,3421759015940.199
1000,f4_rosenbrock,PSO-RIW,10,3614361803949.126
1000,f4_rosenbrock,PSO-RIW,11,4422431711963.913
1000,f4_rosenbrock,PSO-RIW,12,4805172081851.936
1000,f4_rosenbrock,PSO-RIW,13,4096924867924.166
1000,f4_rosenbrock,PSO-RIW,14,3710725683165.1406
1000,f4_rosenbrock,PSO-RIW,15,3130518126440.4346
1000,f4_rosenbrock,PSO-RIW,16,4135993758779.949
1000,f4_rosenbrock,PSO-RIW,17,4219845107205.9053
1000,f4_rosenbrock,PSO-RIW,18,4683799980854.342
1000,f4_rosenbrock,PSO-RIW,19,2786984933145.8096
1000,f4_rosenbrock,HPPSO_Modified,0,544769482037.8553
1000,f4_rosenbrock,HPPSO_Modified,1,515149339799.51654
1000,f4_rosenbrock,HPPSO_Modified,2,443533452540.8436
1000,f4_rosenbrock,HPPSO_Modified,3,516788052446.263
1000,f4_rosenbrock,HPPSO_Modified,4,487603280203.37573
1000,f4_rosenbrock,HPPSO_Modified,5,554939667951.431
1000,f4_rosenbrock,HPPSO_Modified,6,487384204855.678
1000,f4_rosenbrock,HPPSO_Modified,7,527586714529.0591
1000,f4_rosenbrock,HPPSO_Modified,8,542999049205.648
1000,f4_rosenbrock,HPPSO_Modified,9,612197712955.0454
1000,f4_rosenbrock,HPPSO_Modified,10,466816315296.4359
1000,f4_rosenbrock,HPPSO_Modified,11,575052822166.0989
1000,f4_rosenbrock,HPPSO_Modified,12,539182129636.3731
1000,f4_rosenbrock,HPPSO_Modified,13,490962353917.47894
1000,f4_rosenbrock,HPPSO_Modified,14,419943305232.67523
1000,f4_rosenbrock,HPPSO_Modified,15,470823782105.96234
1000,f4_rosenbrock,HPPSO_Modified,16,449038304882.02466
1000,f4_rosenbrock,HPPSO_Modified,17,523607517298.02576
1000,f4_rosenbrock,HPPSO_Modified,18,428189168667.5268
1000,f4_rosenbrock,HPPSO_Modified,19,444871031579.86914
1000,f4_rosenbrock,GA-MPC,0,2319200012698.501
1000,f4_rosenbrock,GA-MPC,1,2161894850300.2188
1000,f4_rosenbrock,GA-MPC,2,2337559345497.7744
1000,f4_rosenbrock,GA-MPC,3,2126230607893.9111
1000,f4_rosenbrock,GA-MPC,4,1831807446958.4038
1000,f4_rosenbrock,GA-MPC,5,2593532210579.1846
1000,f4_rosenbrock,GA-MPC,6,2704071616297.461
1000,f4_rosenbrock,GA-MPC,7,2555549833989.8906
1000,f4_rosenbrock,GA-MPC,8,2332996041682.8477
1000,f4_rosenbrock,GA-MPC,9,2442393241124.741
1000,f4_rosenbrock,GA-MPC,10,2269291288432.192
1000,f4_rosenbrock,GA-MPC,11,2285344042556.4175
1000,f4_rosenbrock,GA-MPC,12,2306381019588.746
1000,f4_rosenbrock,GA-MPC,13,2223078403384.8555
1000,f4_rosenbrock,GA-MPC,14,2198184019423.1013
1000,f4_rosenbrock,GA-MPC,15,2208145353539.252
1000,f4_rosenbrock,GA-MPC,16,2149250088051.9414
1000,f4_rosenbrock,GA-MPC,17,2503507211957.4106
1000,f4_rosenbrock,GA-MPC,18,2209613543767.83
1000,f4_rosenbrock,GA-MPC,19,2211198897560.0938
1000,f4_rosenbrock,GWO,0,1182059375716.4907
1000,f4_rosenbrock,GWO,1,1181831085245.6875
1000,f4_rosenbrock,GWO,2,1195323371002.2812
1000,f4_rosenbrock,GWO,3,1204017875323.685
1000,f4_rosenbrock,GWO,4,1135781164438.264
1000,f4_rosenbrock,GWO,5,1205382348478.5125
1000,f4_rosenbrock,GWO,6,1123999334065.287
1000,f4_rosenbrock,GWO,7,1197445863743.0151
1000,f4_rosenbrock,GWO,8,1193941854465.1611
1000,f4_rosenbrock,GWO,9,1144228445807.5537
1000,f4_rosenbrock,GWO,10,1151533528130.9363
1000,f4_rosenbrock,GWO,11,1122385183877.3594
1000,f4_rosenbrock,GWO,12,1127780210357.2065
1000,f4_rosenbrock,GWO,13,1165467978260.7405
1000,f4_rosenbrock,GWO,14,1232362303020.023
1000,f4_rosenbrock,GWO,15,1164289914060.101
1000,f4_rosenbrock,GWO,16,1142520202269.39
1000,f4_rosenbrock,GWO,17,1127390213018.817
1000,f4_rosenbrock,GWO,18,1161805100887.5425
1000,f4_rosenbrock,GWO,19,1109174736398.703
1000,f4_rosenbrock,SHADE,0,1073777491348.5789
1000,f4_rosenbrock,SHADE,1,1200585881012.124
1000,f4_rosenbrock,SHADE,2,1157132427822.7886
1000,f4_rosenbrock,SHADE,3,1165001623148.182
1000,f4_rosenbrock,SHADE,4,1216322187408.545
1000,f4_rosenbrock,SHADE,5,1349069124518.4854
1000,f4_rosenbrock,SHADE,6,1047111971544.3164
1000,f4_rosenbrock,SHADE,7,1309656606527.282
1000,f4_rosenbrock,SHADE,8,1394515883368.9917
1000,f4_rosenbrock,SHADE,9,1230016451627.5762
1000,f4_rosenbrock,SHADE,10,1343257544293.188
1000,f4_rosenbrock,SHADE,11,1177692277508.7214
1000,f4_rosenbrock,SHADE,12,1122292548045.5723
1000,f4_rosenbrock,SHADE,13,1299796413793.3564
1000,f4_rosenbrock,SHADE,14,1188382706342.102
1000,f4_rosenbrock,SHADE,15,1153550686139.3506
1000,f4_rosenbrock,SHADE,16,1233945921063.033
1000,f4_rosenbrock,SHADE,17,1429805594717.1692
1000,f4_rosenbrock,SHADE,18,1204338343310.7449
1000,f4_rosenbrock,SHADE,19,1299975572329.476
1000,f4_rosenbrock,CSA,0,5291666177507.693
1000,f4_rosenbrock,CSA,1,3859144520349.4873
1000,f4_rosenbrock,CSA,2,3368494487862.5996
1000,f4_rosenbrock,CSA,3,4290028433211.1475
1000,f4_rosenbrock,CSA,4,4883461597744.642
1000,f4_rosenbrock,CSA,5,4002237875138.3022
1000,f4_rosenbrock,CSA,6,8394425125347.391
1000,f4_rosenbrock,CSA,7,3765465375286.299
1000,f4_rosenbrock,CSA,8,2438072564880.195
1000,f4_rosenbrock,CSA,9,5238280786031.594
1000,f4_rosenbrock,CSA,10,2806719224185.532
1000,f4_rosenbrock,CSA,11,4540572911469.311
1000,f4_rosenbrock,CSA,12,4775717305941.779
1000,f4_rosenbrock,CSA,13,3212826812560.598
1000,f4_rosenbrock,CSA,14,4963326495001.369
1000,f4_rosenbrock,CSA,15,3550464668853.3525
1000,f4_rosenbrock,CSA,16,4529120677460.803
1000,f4_rosenbrock,CSA,17,2543847312839.8535
1000,f4_rosenbrock,CSA,18,2677223342999.121
1000,f4_rosenbrock,CSA,19,3997142305181.8477
1000,f4_rosenbrock,CMAES,0,8295762718.82442
1000,f4_rosenbrock,CMAES,1,5873336775.021559
1000,f4_rosenbrock,CMAES,2,7531190423.078447
1000,f4_rosenbrock,CMAES,3,7489004052.170026
1000,f4_rosenbrock,CMAES,4,7291266319.143182
1000,f4_rosenbrock,CMAES,5,7935482109.3583555
1000,f4_rosenbrock,CMAES,6,5492907543.45822
1000,f4_rosenbrock,CMAES,7,7173362747.563103
1000,f4_rosenbrock,CMAES,8,6947343463.278097
1000,f4_rosenbrock,CMAES,9,8342215946.579979
1000,f4_rosenbrock,CMAES,10,5934657340.865726
1000,f4_rosenbrock,CMAES,11,7418727759.914989
1000,f4_rosenbrock,CMAES,12,8174166637.053661
1000,f4_rosenbrock,CMAES,13,7315955324.864544
1000,f4_rosenbrock,CMAES,14,7073239146.500699
1000,f4_rosenbrock,CMAES,15,7442497573.860763
1000,f4_rosenbrock,CMAES,16,7782824771.340921
1000,f4_rosenbrock,CMAES,17,6956292816.677839
1000,f4_rosenbrock,CMAES,18,7059319762.517288
1000,f4_rosenbrock,CMAES,19,8174379998.640104
1000,f5_powell_sum,Original PSO,0,10117.782440501749
1000,f5_powell_sum,Original PSO,1,9586.11581292266
1000,f5_powell_sum,Original PSO,2,9705.31665013851
1000,f5_powell_sum,Original PSO,3,9289.865734911824
1000,f5_powell_sum,Original PSO,4,10210.076331819066
1000,f5_powell_sum,Original PSO,5,9962.46133726049
1000,f5_powell_sum,Original PSO,6,9807.271581414692
1000,f5_powell_sum,Original PSO,7,9766.837173940476
1000,f5_powell_sum,Original PSO,8,10107.953477022535
1000,f5_powell_sum,Original PSO,9,9928.662421275068
1000,f5_powell_sum,Original PSO,10,9559.12490157511
1000,f5_powell_sum,Original PSO,11,9775.079490231754
1000,f5_powell_sum,Original PSO,12,9447.781017101046
1000,f5_powell_sum,Original PSO,13,9717.398180652304
1000,f5_powell_sum,Original PSO,14,9902.089075799162
1000,f5_powell_sum,Original PSO,15,9769.426175921948
1000,f5_powell_sum,Original PSO,16,9684.246648293058
1000,f5_powell_sum,Original PSO,17,10462.720235900786
1000,f5_powell_sum,Original PSO,18,10076.969302651789
1000,f5_powell_sum,Original PSO,19,10151.346546571516
1000,f5_powell_sum,PSO-m,0,8364.215961182905
1000,f5_powell_sum,PSO-m,1,8842.770682804738
1000,f5_powell_sum,PSO-m,2,8536.04021152764
1000,f5_powell_sum,PSO-m,3,8721.018849937298
1000,f5_powell_sum,PSO-m,4,8359.276557221872
1000,f5_powell_sum,PSO-m,5,8531.382160572746
1000,f5_powell_sum,PSO-m,6,8456.584821321836
1000,f5_powell_sum,PSO-m,7,8408.115858930647
1000,f5_powell_sum,PSO-m,8,8491.304650237204
1000,f5_powell_sum,PSO-m,9,8160.458456186963
1000,f5_powell_sum,PSO-m,10,8700.926922706873
1000,f5_powell_sum,PSO-m,11,8087.301863363976
1000,f5_powell_sum,PSO-m,12,8198.853278925653
1000,f5_powell_sum,PSO-m,13,8805.041981715549
1000,f5_powell_sum,PSO-m,14,8354.811012993545
1000,f5_powell_sum,PSO-m,15,8244.15762435145
1000,f5_powell_sum,PSO-m,16,8576.682749773925
1000,f5_powell_sum,PSO-m,17,8367.999504926165
1000,f5_powell_sum,PSO-m,18,8322.951684424577
1000,f5_powell_sum,PSO-m,19,8803.489471429571
1000,f5_powell_sum,PSO-RIW,0,9464.635135240467
1000,f5_powell_sum,PSO-RIW,1,9545.608907306208
1000,f5_powell_sum,PSO-RIW,2,9656.874893763268
1000,f5_powell_sum,PSO-RIW,3,10176.600203805336
1000,f5_powell_sum,PSO-RIW,4,10131.504558071943
1000,f5_powell_sum,PSO-RIW,5,10512.683286722153
1000,f5_powell_sum,PSO-RIW,6,10123.678460722622
1000,f5_powell_sum,PSO-RIW,7,9023.170187590958
1000,f5_powell_sum,PSO-RIW,8,10163.663903670305
1000,f5_powell_sum,PSO-RIW,9,9731.569328787313
1000,f5_powell_sum,PSO-RIW,10,9457.816502216396
1000,f5_powell_sum,PSO-RIW,11,10088.114231272462
1000,f5_powell_sum,PSO-RIW,12,10155.263233667414
1000,f5_powell_sum,PSO-RIW,13,10295.00834427092
1000,f5_powell_sum,PSO-RIW,14,9757.54471426901
1000,f5_powell_sum,PSO-RIW,15,9486.7712695257
1000,f5_powell_sum,PSO-RIW,16,9921.017459495688
1000,f5_powell_sum,PSO-RIW,17,9101.56327357848
1000,f5_powell_sum,PSO-RIW,18,9527.944673918204
1000,f5_powell_sum,PSO-RIW,19,10303.679830618792
1000,f5_powell_sum,HPPSO_Modified,0,7057.964078478379
1000,f5_powell_sum,HPPSO_Modified,1,7378.693286229337
1000,f5_powell_sum,HPPSO_Modified,2,7451.974166882643
1000,f5_powell_sum,HPPSO_Modified,3,7477.451401455145
1000,f5_powell_sum,HPPSO_Modified,4,7252.300337905096
1000,f5_powell_sum,HPPSO_Modified,5,7050.630783398892
1000,f5_powell_sum,HPPSO_Modified,6,7179.213103964394
1000,f5_powell_sum,HPPSO_Modified,7,6733.70231469483
1000,f5_powell_sum,HPPSO_Modified,8,7030.1718579726585
1000,f5_powell_sum,HPPSO_Modified,9,6880.57623786152
1000,f5_powell_sum,HPPSO_Modified,10,7369.904082182721
1000,f5_powell_sum,HPPSO_Modified,11,7297.871492576562
1000,f5_powell_sum,HPPSO_Modified,12,7904.27463084655
1000,f5_powell_sum,HPPSO_Modified,13,7597.954094387332
1000,f5_powell_sum,HPPSO_Modified,14,7667.059775560503
1000,f5_powell_sum,HPPSO_Modified,15,7244.3298510293325
1000,f5_powell_sum,HPPSO_Modified,16,7018.137791608706
1000,f5_powell_sum,HPPSO_Modified,17,6590.324047321388
1000,f5_powell_sum,HPPSO_Modified,18,6948.217907353284
1000,f5_powell_sum,HPPSO_Modified,19,7166.719908358758
1000,f5_powell_sum,GA-MPC,0,8079.747786978416
1000,f5_powell_sum,GA-MPC,1,8120.188319168251
1000,f5_powell_sum,GA-MPC,2,7846.239990345031
1000,f5_powell_sum,GA-MPC,3,7751.232517796811
1000,f5_powell_sum,GA-MPC,4,7977.496700484042
1000,f5_powell_sum,GA-MPC,5,8151.044268463492
1000,f5_powell_sum,GA-MPC,6,8115.963781631993
1000,f5_powell_sum,GA-MPC,7,8425.556511437208
1000,f5_powell_sum,GA-MPC,8,7968.837680147057
1000,f5_powell_sum,GA-MPC,9,7554.528586987331
1000,f5_powell_sum,GA-MPC,10,8792.183236782339
1000,f5_powell_sum,GA-MPC,11,8255.747323124842
1000,f5_powell_sum,GA-MPC,12,7618.560387073671
1000,f5_powell_sum,GA-MPC,13,8473.886202907208
1000,f5_powell_sum,GA-MPC,14,8292.051879743944
1000,f5_powell_sum,GA-MPC,15,7792.572085679489
1000,f5_powell_sum,GA-MPC,16,7671.191235172046
1000,f5_powell_sum,GA-MPC,17,7747.794875182388
1000,f5_powell_sum,GA-MPC,18,7861.199446603135
1000,f5_powell_sum,GA-MPC,19,7674.34845682945
1000,f5_powell_sum,GWO,0,8001.183854679692
1000,f5_powell_sum,GWO,1,8043.187788869874
1000,f5_powell_sum,GWO,2,8531.017760326326
1000,f5_powell_sum,GWO,3,8310.329347816918
1000,f5_powell_sum,GWO,4,8073.853351012338
1000,f5_powell_sum,GWO,5,7975.187254470247
1000,f5_powell_sum,GWO,6,8020.43541391657
1000,f5_powell_sum,GWO,7,8156.422968432008
1000,f5_powell_sum,GWO,8,8366.69571266871
1000,f5_powell_sum,GWO,9,8561.131509842167
1000,f5_powell_sum,GWO,10,8258.422129990367
1000,f5_powell_sum,GWO,11,8245.222212567593
1000,f5_powell_sum,GWO,12,8358.713809766998
1000,f5_powell_sum,GWO,13,8146.079020921924
1000,f5_powell_sum,GWO,14,8039.670940651468
1000,f5_powell_sum,GWO,15,8205.160161910522
1000,f5_powell_sum,GWO,16,7874.923160481172
1000,f5_powell_sum,GWO,17,8242.055454151678
1000,f5_powell_sum,GWO,18,8243.854731427713
1000,f5_powell_sum,GWO,19,8092.789715936858
1000,f5_powell_sum,SHADE,0,7398.896591119115
1000,f5_powell_sum,SHADE,1,7193.0607018330265
1000,f5_powell_sum,SHADE,2,7262.471186862094
1000,f5_powell_sum,SHADE,3,6923.300656378187
1000,f5_powell_sum,SHADE,4,7155.47219234833
1000,f5_powell_sum,SHADE,5,7234.747345142928
1000,f5_powell_sum,SHADE,6,6780.6464076472585
1000,f5_powell_sum,SHADE,7,7077.641391986636
1000,f5_powell_sum,SHADE,8,6943.982763628246
1000,f5_powell_sum,SHADE,9,7293.000100356286
1000,f5_powell_sum,SHADE,10,7352.700993071154
1000,f5_powell_sum,SHADE,11,6638.594092908606
1000,f5_powell_sum,SHADE,12,6555.850636695441
1000,f5_powell_sum,SHADE,13,6830.451710566478
1000,f5_powell_sum,SHADE,14,7183.550153496278
1000,f5_powell_sum,SHADE,15,7124.808578236273
1000,f5_powell_sum,SHADE,16,7642.552558742089
1000,f5_powell_sum,SHADE,17,6704.552011271352
1000,f5_powell_sum,SHADE,18,7128.267631923919
1000,f5_powell_sum,SHADE,19,6780.956894105311
1000,f5_powell_sum,CSA,0,12776.149319649176
1000,f5_powell_sum,CSA,1,12962.21548788598
1000,f5_powell_sum,CSA,2,12415.428967699358
1000,f5_powell_sum,CSA,3,11728.132801699583
1000,f5_powell_sum,CSA,4,11721.329603370952
1000,f5_powell_sum,CSA,5,11787.304106171341
1000,f5_powell_sum,CSA,6,12574.499473087611
1000,f5_powell_sum,CSA,7,11913.842259354056
1000,f5_powell_sum,CSA,8,12014.634312724509
1000,f5_powell_sum,CSA,9,13237.984805754037
1000,f5_powell_sum,CSA,10,10968.13474659579
1000,f5_powell_sum,CSA,11,11491.558181380498
1000,f5_powell_sum,CSA,12,12148.912336913734
1000,f5_powell_sum,CSA,13,12094.56831266634
1000,f5_powell_sum,CSA,14,11940.321262929363
1000,f5_powell_sum,CSA,15,12887.697417925381
1000,f5_powell_sum,CSA,16,12531.857310552352
1000,f5_powell_sum,CSA,17,12633.637672836125
1000,f5_powell_sum,CSA,18,12663.811323267306
1000,f5_powell_sum,CSA,19,12642.205994689977
1000,f5_powell_sum,CMAES,0,4472.972020848692
1000,f5_powell_sum,CMAES,1,4535.854114075252
1000,f5_powell_sum,CMAES,2,4544.94306954262
1000,f5_powell_sum,CMAES,3,4524.362708565602
1000,f5_powell_sum,CMAES,4,4395.331385506296
1000,f5_powell_sum,CMAES,5,4405.905317404689
1000,f5_powell_sum,CMAES,6,4466.351362463554
1000,f5_powell_sum,CMAES,7,4517.725095603197
1000,f5_powell_sum,CMAES,8,4440.985586822082
1000,f5_powell_sum,CMAES,9,4503.596247977738
1000,f5_powell_sum,CMAES,10,4646.177861544201
1000,f5_powell_sum,CMAES,11,4378.4947568748985
1000,f5_powell_sum,CMAES,12,4599.926587117936
1000,f5_powell_sum,CMAES,13,4510.319787113842
1000,f5_powell_sum,CMAES,14,4469.767429149148
1000,f5_powell_sum,CMAES,15,4514.121385438995
1000,f5_powell_sum,CMAES,16,4443.620986636568
1000,f5_powell_sum,CMAES,17,4508.806748104573
1000,f5_powell_sum,CMAES,18,4502.448023351619
1000,f5_powell_sum,CMAES,19,4484.3576545673695
1000,f6_rastrigin,Original PSO,0,3556099.8240742427
1000,f6_rastrigin,Original PSO,1,3750365.2313333647
1000,f6_rastrigin,Original PSO,2,4055699.4899029937
1000,f6_rastrigin,Original PSO,3,4073284.740036152
1000,f6_rastrigin,Original PSO,4,4023705.429754908
1000,f6_rastrigin,Original PSO,5,3679316.379668763
1000,f6_rastrigin,Original PSO,6,3990635.2089558905
1000,f6_rastrigin,Original PSO,7,3661093.127611626
1000,f6_rastrigin,Original PSO,8,3892748.072402113
1000,f6_rastrigin,Original PSO,9,3845216.4204186136
1000,f6_rastrigin,Original PSO,10,3703390.697944442
1000,f6_rastrigin,Original PSO,11,3906702.665827651
1000,f6_rastrigin,Original PSO,12,3868380.657038387
1000,f6_rastrigin,Original PSO,13,3776749.976512624
1000,f6_rastrigin,Original PSO,14,3765946.4749940387
1000,f6_rastrigin,Original PSO,15,3862360.8378151264
1000,f6_rastrigin,Original PSO,16,3629548.6781897936
1000,f6_rastrigin,Original PSO,17,3759790.998987593
1000,f6_rastrigin,Original PSO,18,3791064.166477776
1000,f6_rastrigin,Original PSO,19,3774177.429013512
1000,f6_rastrigin,PSO-m,0,2303132.5518252533
1000,f6_rastrigin,PSO-m,1,2150287.894310996
1000,f6_rastrigin,PSO-m,2,2210363.2616190296
1000,f6_rastrigin,PSO-m,3,2263665.241098561
1000,f6_rastrigin,PSO-m,4,2277664.53305622
1000,f6_rastrigin,PSO-m,5,2125860.157904522
1000,f6_rastrigin,PSO-m,6,2294345.0951571837
1000,f6_rastrigin,PSO-m,7,2248459.5901876474
1000,f6_rastrigin,PSO-m,8,2219153.195760958
1000,f6_rastrigin,PSO-m,9,2094004.840562516
1000,f6_rastrigin,PSO-m,10,2354329.6839376
1000,f6_rastrigin,PSO-m,11,2338046.8119728444
1000,f6_rastrigin,PSO-m,12,2265360.349851798
1000,f6_rastrigin,PSO-m,13,2209178.334126805
1000,f6_rastrigin,PSO-m,14,2206729.1160960207
1000,f6_rastrigin,PSO-m,15,2274567.4288832387
1000,f6_rastrigin,PSO-m,16,2341011.2714913306
1000,f6_rastrigin,PSO-m,17,2209139.8160809455
1000,f6_rastrigin,PSO-m,18,2111003.4250933146
1000,f6_rastrigin,PSO-m,19,2224151.272821807
1000,f6_rastrigin,PSO-RIW,0,3312358.4041969394
1000,f6_rastrigin,PSO-RIW,1,3390888.9387307195
1000,f6_rastrigin,PSO-RIW,2,3610248.4631588645
1000,f6_rastrigin,PSO-RIW,3,3943354.521469417
1000,f6_rastrigin,PSO-RIW,4,3809843.528675491
1000,f6_rastrigin,PSO-RIW,5,3557736.440206046
1000,f6_rastrigin,PSO-RIW,6,3869168.878996901
1000,f6_rastrigin,PSO-RIW,7,3647027.7557256287
1000,f6_rastrigin,PSO-RIW,8,3680948.561782381
1000,f6_rastrigin,PSO-RIW,9,3731065.176856251
1000,f6_rastrigin,PSO-RIW,10,3796412.748154939
1000,f6_rastrigin,PSO-RIW,11,3651173.847287237
1000,f6_rastrigin,PSO-RIW,12,3608883.903656008
